id,code_soato,name_ru,name_uz,district_id,district_code_soato
388,1708201802,ССГ Бустон,Bo‘ston QFY,446,1708201
389,1708201803,ССГ Дустлик,Do‘stlik QFY,446,1708201
390,1708201804,ССГ Зарафшан,Zarafshon QFY,446,1708201
391,1708201806,ССГ Олтин водий,Oltin vodiy QFY,446,1708201
392,1708201807,ССГ Чулкувар,Cho‘lquvar QFY,446,1708201
393,1708201813,ССГ Янгибустан,Yangibo‘ston QFY,446,1708201
394,1708204551,городской посёлок Усмат,O‘smat shaharchasi,447,1708204
395,1708204552,городской посёлок Акташ,Oqtosh shaharchasi,447,1708204
396,1708204553,городской посёлок Мугол,Mo‘g‘ol shaharchasi,447,1708204
397,1708204554,городской посёлок Новка,Novqa shaharchasi,447,1708204
398,1708204555,городской посёлок Аламли,Alamli shaharchasi,447,1708204
399,1708204556,городской посёлок Тонготар,Tongotar shaharchasi,447,1708204
400,1708204558,городской посёлок Бахмал,Baxmal shaharchasi,447,1708204
401,1708204802,ССГ Айкар,Oyqor QFY,447,1708204
402,1708204804,ССГ Акташ,Oqtosh QFY,447,1708204
403,1708204808,ССГ Багишамал,Bog‘ishamol QFY,447,1708204
404,1708204810,ССГ Барлас,Barlos QFY,447,1708204
405,1708204812,ССГ Бахмал,Baxmal QFY,447,1708204
406,1708204817,ССГ Гульбулак,Gulbuloq QFY,447,1708204
407,1708204830,ССГ Мугал,Mo‘g‘ol QFY,447,1708204
408,1708204835,ССГ Сангзар,Sangzor QFY,447,1708204
409,1708204840,ССГ Тонготар,Tongotar QFY,447,1708204
410,1708204845,ССГ Узунбулак,Uzunbuloq QFY,447,1708204
411,1708209501,город Галляарал,G‘allaorol shahri,448,1708209
412,1708209554,городской посёлок Кайташ,Qo‘ytosh shaharchasi,448,1708209
413,1708209557,городской посёлок Марджанбулак,Marjonbuloq shaharchasi,448,1708209
414,1708209559,городской посёлок Лалмикор,Lalmikor shaharchasi,448,1708209
415,1708209561,городской посёлок Канглиобод,Qangliobod shaharchasi,448,1708209
416,1708209565,городской посёлок Абдукарим,Abdukarim shaharchasi,448,1708209
417,1708209567,городской посёлок Чувиллок,Chuvilloq shaharchasi,448,1708209
418,1708209823,ССГ Губдин,G‘ubdin QFY,448,1708209
419,1708209825,ССГ Хонимкурган,Xonimqo‘rg‘on QFY,448,1708209
420,1708209834,ССГ Иттифак,Ittifoq QFY,448,1708209
421,1708209836,ССГ Гулчамбар,Gulchambar QFY,448,1708209
422,1708209838,ССГ Кипчоксув,Qipchoqsuv QFY,448,1708209
424,1708209853,ССГ Коризкудук,Korizquduq QFY,448,1708209
425,1708209857,ССГ Гулистан,Guliston QFY,448,1708209
426,1708209860,ССГ Булакбаши,Buloqboshi QFY,448,1708209
427,1708209865,ССГ Маданият,Madaniyat QFY,448,1708209
428,1708209868,ССГ Мирзабулак,Mirzabuloq QFY,448,1708209
429,1708209870,ССГ Молтаб,Moltob QFY,448,1708209
430,1708209875,ССГ Тозауруг,Tozaurug‘ QFY,448,1708209
431,1708209880,ССГ Мулкуш,Mulkush QFY,448,1708209
432,1708212551,городской посёлок Уч-тепа,Uch-tepa shaharchasi,450,1708212
433,1708212552,городской посёлок Гандумтош,Gandumtosh shaharchasi,450,1708212
434,1708212553,городской посёлок Караянтак,Qorayantoq shaharchasi,450,1708212
435,1708212554,городской посёлок Кангли,Qang‘li shaharchasi,450,1708212
436,1708212555,городской посёлок Токчилик,Toqchiliq shaharchasi,450,1708212
437,1708212557,городской посёлок Мулканлик,Mulkanlik shaharchasi,450,1708212
438,1708212559,городской посёлок Жиззахлик,Jizzaxlik shaharchasi,450,1708212
439,1708212807,ССГ Акалтын,Oq oltin QFY,450,1708212
440,1708212810,ССГ Зиекор,Ziyokor QFY,450,1708212
441,1708212816,ССГ Кангли,Qang‘li QFY,450,1708212
442,1708212820,ССГ Рават,Rovat QFY,450,1708212
443,1708212832,ССГ Кушбармок,Qo‘shbarmoq QFY,450,1708212
444,1708212835,ССГ Пахтаабад,Paxtaobod QFY,450,1708212
445,1708212837,ССГ Кулама,Qulama QFY,450,1708212
446,1708212854,ССГ Хайрабад,Xayrobod QFY,450,1708212
447,1708212860,ССГ Файзобод,Fayzobod QFY,450,1708212
448,1708212865,ССГ Куёвбоши,Kuyovboshi QFY,450,1708212
449,1708212870,ССГ Самарканд - кудук,Samarqand quduq QFY,450,1708212
450,1708212875,ССГ Учтепа,Uchtepa QFY,450,1708212
451,1708215501,город Дустлик,Do‘stlik shahri,449,1708215
452,1708215553,городской посёлок Навруз,Navro‘z shaharchasi,449,1708215
453,1708215803,ССГ Багзар,Bog‘zor QFY,449,1708215
454,1708215805,ССГ Бунедкор,Bunyodkor QFY,449,1708215
455,1708215812,ССГ Кахрамон,Qahramon QFY,449,1708215
456,1708215823,ССГ Манас,Manas QFY,449,1708215
457,1708215830,ССГ Саритепа,Saritepa QFY,449,1708215
458,1708215840,ССГ Олтин водий,Oltin vodiy QFY,449,1708215
459,1708215845,ССГ Мевазор,Mevazor QFY,449,1708215
460,1708218503,город Даштобод,Dashtobod shahri,454,1708218
461,1708218551,городской посёлок Заамин,Zomin shaharchasi,454,1708218
462,1708218553,городской посёлок Ем,Yom shaharchasi,454,1708218
463,1708218555,городской посёлок Сиргали,Sirg‘ali shaharchasi,454,1708218
464,1708218557,городской посёлок Пшагор,Pshag‘or shaharchasi,454,1708218
465,1708218811,ССГ Галлякор,G‘allakor QFY,454,1708218
466,1708218813,ССГ Гульшан,Gulshan QFY,454,1708218
467,1708218817,ССГ Дуоба,Duoba QFY,454,1708218
468,1708218834,ССГ им. Навои,A.Navoiy QFY,454,1708218
469,1708218838,ССГ Обихаят,Obi hayot QFY,454,1708218
470,1708218857,ССГ Чарвадар,Chorvador QFY,454,1708218
471,1708218858,ССГ Истиклол,Istiqlol QFY,454,1708218
472,1708218860,ССГ Бешкуби,Beshkubi QFY,454,1708218
473,1708218870,ССГ Ширин,Shirin QFY,454,1708218
474,1708220551,городской посёлок Зарбдар,Zarbdor shaharchasi,452,1708220
475,1708220553,городской посёлок Бустан,Bo‘ston shaharchasi,452,1708220
476,1708220555,городской посёлок Файзобод,Fayzobod shaharchasi,452,1708220
477,1708220557,городской посёлок Шарк Юлдузи,Sharq yulduzi shaharchasi,452,1708220
478,1708220827,ССГ Шарк Юлдузи,Sharq yulduzi QFY,452,1708220
479,1708220831,ССГ Ташкесган,Toshkesgan QFY,452,1708220
480,1708220835,ССГ Тинчлик,Tinchlik QFY,452,1708220
481,1708220843,ССГ Окар,Oqar QFY,452,1708220
482,1708220850,ССГ Лалмикор,Lalmikor QFY,452,1708220
483,1708220863,ССГ Янгикент,Yangikent QFY,452,1708220
484,1708220865,ССГ Андижан,Andijon QFY,452,1708220
485,1708220870,ССГ Адирабад,Adirobod QFY,452,1708220
486,1708223501,город Гагарин,Gagarin shahri,455,1708223
487,1708223553,городской посёлок Пахтазор,Paxtazor shaharchasi,455,1708223
488,1708223555,городской посёлок Мирзадала,Mirzadala shaharchasi,455,1708223
489,1708223803,ССГ Багбан,Bog‘bon QFY,455,1708223
490,1708223815,ССГ Жибек- жолы,Jibek-jo‘li QFY,455,1708223
491,1708223830,ССГ Ташкент,Toshkent QFY,455,1708223
492,1708223833,ССГ Узбекистан,O‘zbekiston QFY,455,1708223
493,1708223840,ССГ Янгидала,Yangidala QFY,455,1708223
494,1708223850,ССГ Гульзар,Gulzor QFY,455,1708223
495,1708225551,городской посёлок Зафарабад,Zafarobod shaharchasi,453,1708225
496,1708225553,городской посёлок Яркин,Yorqin shaharchasi,453,1708225
574,1735209818,ССГ Кусканатау,Qusqanatov QFY,604,1735209
497,1708225555,городской посёлок Писталикент,Pistalikent shaharchasi,453,1708225
498,1708225557,городской посёлок Нурафшон,Nurafshon shaharchasi,453,1708225
499,1708225802,ССГ Бирлик,Birlik QFY,453,1708225
500,1708225807,ССГ Еркин,Yorqin QFY,453,1708225
501,1708225812,ССГ Лолазор,Lolazor QFY,453,1708225
502,1708225828,ССГ Узун,Uzun QFY,453,1708225
503,1708225832,ССГ Хулкар,Xulkar QFY,453,1708225
504,1708225848,ССГ Чимкурган,Chimqo‘rg‘on QFY,453,1708225
505,1708228501,город Пахтакор,Paxtakor shahri,456,1708228
506,1708228553,городской посёлок Гулзор,Gulzor shaharchasi,456,1708228
507,1708228805,ССГ Буюк Ипак йули,Buyuk Ipak yo‘li QFY,456,1708228
508,1708228807,ССГ Алмазар,Olmazor QFY,456,1708228
509,1708228819,ССГ Мингчинар,Mingchinor QFY,456,1708228
510,1708228822,ССГ Пахтакор,Paxtakor QFY,456,1708228
511,1708228828,ССГ Богишамол,Bog‘ishamol QFY,456,1708228
512,1708228835,ССГ Чаманзар,Chamanzor QFY,456,1708228
513,1708228840,ССГ Акбулак,Oq buloq QFY,456,1708228
514,1708235551,городской посёлок Богдон,Bog‘don shaharchasi,457,1708235
515,1708235560,городской посёлок Учкулач,Uchquloch shaharchasi,457,1708235
516,1708235805,ССГ Амангельды,Omonkeldi QFY,457,1708235
517,1708235813,ССГ Дарваза,Darvoza QFY,457,1708235
518,1708235824,ССГ Арнасай,Arnasoy QFY,457,1708235
519,1708235828,ССГ Караабдал,Qoraabdol QFY,457,1708235
520,1708235835,ССГ Эгизбулак,Egizbuloq QFY,457,1708235
521,1708235846,ССГ Кызылкум,Qizilqum QFY,457,1708235
522,1708235868,ССГ Фариш,Forish QFY,457,1708235
523,1708235885,ССГ Ухум,Uxum QFY,457,1708235
524,1708235890,ССГ Гараша,Garasha QFY,457,1708235
525,1708235895,ССГ Османсай,Osmonsoy QFY,457,1708235
526,1708237552,городской посёлок Янгиабад,Yangiobod shaharchasi,458,1708237
527,1708237554,городской посёлок Савот,Savot shaharchasi,458,1708237
528,1708237804,ССГ Сармич,Sarmich QFY,458,1708237
529,1708237813,ССГ Ходжамушкент,Xo‘jamushkent QFY,458,1708237
530,1708237822,ССГ Сават,Savot QFY,458,1708237
531,1708237831,ССГ Ховотог,Havotog‘ QFY,458,1708237
532,1708237840,ССГ Хавас,Xovos QFY,458,1708237
533,1735204501,город Мангит,Mang‘it shahri,401,1735204
534,1735204554,городской посёлок Джумуртау,Jumurtov shaharchasi,401,1735204
535,1735204555,городской посёлок Кипчок,Kipshak shaharchasi,401,1735204
536,1735204556,городской посёлок Киличбай,Kilichboy shaharchasi,401,1735204
537,1735204557,городской посёлок Китай,Xitoy shaharchasi,401,1735204
538,1735401554,городской посёлок Каратау,Karatau shaharchasi,401,1735204
539,1735204805,ССГ Назархан,Nazarxon QFY,401,1735204
540,1735204811,ССГ Орта - кала,O‘rta-qala QFY,401,1735204
541,1735204822,ССГ Кипчак,Qipchaq QFY,401,1735204
542,1735204833,ССГ Куюк- Купир,Quyuq-kupir QFY,401,1735204
543,1735204844,ССГ Ктай,Xitay QFY,401,1735204
544,1735204848,ССГ Ок олтин,Oq oltin QFY,401,1735204
545,1735204855,ССГ Чайкол,Chaykul QFY,401,1735204
546,1735204866,ССГ Кличбай,Qlichboy QFY,401,1735204
547,1735204870,ССГ Канлы,Kangli QFY,401,1735204
548,1735204874,ССГ Амир Темур,Amir Temur QFY,401,1735204
549,1735204875,ССГ Дурман,Durman QFY,401,1735204
550,1735204880,ССГ им. Бабура,Bobur nomli QFY,401,1735204
551,1735204883,ССГ Бузяп,Buzyop QFY,401,1735204
552,1735204887,ССГ Тулкин,To‘lqin QFY,401,1735204
553,1735204889,ССГ Ташеп,Tashyop QFY,401,1735204
554,1735204892,ССГ Холимбег,Xolimbeg QFY,401,1735204
555,1735207501,город Беруни,Beruniy shahri,402,1735207
556,1735207552,городской посёлок Булиш,Bulish shaharchasi,402,1735207
557,1735207807,ССГ Абай,Abay QFY,402,1735207
558,1735207811,ССГ Азад,Ozod QFY,402,1735207
559,1735207814,ССГ Саркоп,Sarkop QFY,402,1735207
560,1735207816,ССГ Навои,Navoiy QFY,402,1735207
561,1735207818,ССГ Беруни,Beruniy QFY,402,1735207
562,1735207822,ССГ Махтумкули,Maxtumquli QFY,402,1735207
563,1735207827,ССГ Бийбазар,Biybazar QFY,402,1735207
564,1735207829,ССГ Дустлик,Do‘stlik QFY,402,1735207
565,1735207832,ССГ Алтынсай,Altinsay QFY,402,1735207
566,1735207843,ССГ Кызылкала,Qizilqal’a QFY,402,1735207
567,1735207865,ССГ Шабаз,Shabaz QFY,402,1735207
568,1735207876,ССГ Шимам,Shimam QFY,402,1735207
569,1735207880,ССГ Тинчлик,Tinchlik QFY,402,1735207
570,1735209551,городской посёлок Бозатау,Bo‘zatov shaharchasi,604,1735209
571,1735209804,ССГ Аспантай,Aspantay QFY,604,1735209
572,1735209808,ССГ Еркиндарья,Yerkindarya QFY,604,1735209
573,1735209812,ССГ Кук-су,Ko‘k-suv QFY,604,1735209
575,1735211551,городской посёлок Караузяк,Qorao‘zak shaharchasi,405,1735211
576,1735211803,ССГ Алгабас,Olgabas QFY,405,1735211
577,1735211815,ССГ Есимозек,Yesimuzak QFY,405,1735211
578,1735211823,ССГ Каракуль,Qarakul QFY,405,1735211
579,1735211826,ССГ Карабуга,Qarabug‘a QFY,405,1735211
